SendDate,SendTime,Solar Power (kW),Solar energy Generation (kWh),consumptionValue (kW)
07-05-2024,02:45:00,140,0,0.25
07-05-2024,02:50:00,140,0,0.23
07-05-2024,02:55:00,140,0,0.23
07-05-2024,03:00:00,140,0,0.23
07-05-2024,03:06:00,140,0,0.23
07-05-2024,03:11:00,140,0,0.22
07-05-2024,03:17:00,140,0,0.22
07-05-2024,03:22:00,140,0,0.22
07-05-2024,03:28:00,140,0,0.23
07-05-2024,03:33:00,140,0,0.23
07-05-2024,03:38:00,140,0,0.22
07-05-2024,03:44:00,140,0,0.22
07-05-2024,03:49:00,140,0,0.22
07-05-2024,03:54:00,140,0,0.23
07-05-2024,03:59:00,140,0,0.23
07-05-2024,04:04:00,140,0,0.22
07-05-2024,04:10:00,140,0,0.23
07-05-2024,04:15:00,140,0,0.24
07-05-2024,04:20:00,140,0,0.24
07-05-2024,04:26:00,140,0,0.24
07-05-2024,04:32:00,140,0,0.25
07-05-2024,04:37:00,140,0,0.24
07-05-2024,04:42:00,140,0,0.24
07-05-2024,04:47:00,140,0,0.25
07-05-2024,04:52:00,140,0,0.25
07-05-2024,04:58:00,140,0,0.25
07-05-2024,05:01:00,140,0,0.26
07-05-2024,05:02:00,140,0,0.26
07-05-2024,05:08:00,140,0,0.26
07-05-2024,05:13:00,140,0,0.26
07-05-2024,05:15:00,140,0,0.24
07-05-2024,05:21:00,140,0,0.24
07-05-2024,05:25:00,140,0,0.23
07-05-2024,05:30:00,140,0,0.25
07-05-2024,05:35:00,140,0,0.24
07-05-2024,05:40:00,140,0,0.22
07-05-2024,05:45:00,140,0,0.23
07-05-2024,05:51:00,140,0,0.22
07-05-2024,05:56:00,140,0,0.22
07-05-2024,06:01:00,140,0,0.22
07-05-2024,06:06:00,140,0,0.22
07-05-2024,06:11:00,140,0,0.22
07-05-2024,06:17:00,142,0,
07-05-2024,06:18:00,124,0,0.23
07-05-2024,06:20:00,155,0,0.23
07-05-2024,06:23:00,168,0,0.23
07-05-2024,06:27:00,178,0,
07-05-2024,06:29:00,187,0,
07-05-2024,06:32:00,193,0,0.43
07-05-2024,06:37:00,205,0,
07-05-2024,06:39:00,207,0,0.23
07-05-2024,06:41:00,214,0,0.43
07-05-2024,06:43:00,223,0,0.23
07-05-2024,06:45:00,227,0,0.37
07-05-2024,06:47:00,228,0,0.23
07-05-2024,06:49:00,231,0,0.23
07-05-2024,06:54:00,234,0.1,0.54
07-05-2024,06:56:00,237,0.1,0.3
07-05-2024,06:59:00,245,0.1,
07-05-2024,07:01:00,253,0.1,0.3
07-05-2024,07:03:00,260,0.1,0.32
07-05-2024,07:06:00,273,0.1,0.32
07-05-2024,07:09:00,285,0.1,0.32
07-05-2024,07:12:00,301,0,
07-05-2024,07:18:00,347,0.2,0.26
07-05-2024,07:22:00,358,0,
07-05-2024,07:24:00,361,0.2,0.26
07-05-2024,07:26:00,361,0,
07-05-2024,07:32:00,307,0.2,0.28
07-05-2024,07:35:00,309,0.2,
07-05-2024,07:38:00,331,0,
07-05-2024,07:40:00,362,0.3,0.26
07-05-2024,07:46:00,397,0.3,0.27
07-05-2024,07:51:00,412,0.3,0.28
07-05-2024,07:56:00,419,0.4,0.29
07-05-2024,08:01:00,419,0.4,0.28
07-05-2024,08:06:00,422,0.4,0.28
07-05-2024,08:11:00,425,0.5,0.31
07-05-2024,08:17:00,427,0.5,0.34
07-05-2024,08:22:00,423,0.5,0.34
07-05-2024,08:28:00,425,0.6,0.35
07-05-2024,08:34:00,427,0.6,0.35
07-05-2024,08:39:00,422,0.6,0.29
07-05-2024,08:44:00,430,0.7,0.31
07-05-2024,08:50:00,433,0,
07-05-2024,08:55:00,425,0,
07-05-2024,08:59:00,423,0.8,0.3
07-05-2024,09:04:00,404,0.8,0.31
07-05-2024,09:10:00,440,0.8,0.3
07-05-2024,09:15:00,457,0,
07-05-2024,09:20:00,478,0.9,0.51
07-05-2024,09:27:00,534,0.9,
07-05-2024,09:32:00,506,1,0.41
07-05-2024,09:37:00,415,1,0.57
07-05-2024,09:42:00,421,1.1,0.56
07-05-2024,09:48:00,418,1.1,0.43
07-05-2024,09:52:00,477,1.1,0.43
07-05-2024,09:58:00,439,1.2,0.58
07-05-2024,10:03:00,443,0,
07-05-2024,10:08:00,428,0,
07-05-2024,10:14:00,427,0,
07-05-2024,10:20:00,419,0,
07-05-2024,10:25:00,428,1.4,0.45
07-05-2024,10:30:00,416,1.4,0.45
07-05-2024,10:35:00,433,1.4,0.34
07-05-2024,10:40:00,476,0,
07-05-2024,10:45:00,445,0,
07-05-2024,10:50:00,424,1.5,0.38
07-05-2024,10:55:00,470,1.6,0.38
07-05-2024,11:00:00,409,1.6,0.38
07-05-2024,11:06:00,392,0,
07-05-2024,11:11:00,409,0,
07-05-2024,11:16:00,411,1.7,0.38
07-05-2024,11:22:00,421,1.7,0.38
07-05-2024,11:24:00,604,1.7,0.39
07-05-2024,11:24:00,588,1.7,0.36
07-05-2024,11:25:00,564,1.8,0.4
07-05-2024,11:26:00,551,1.8,0.37
07-05-2024,11:26:00,530,1.8,0.56
07-05-2024,11:27:00,513,1.8,0.38
07-05-2024,11:32:00,602,1.8,0.38
07-05-2024,11:38:00,659,1.9,0.38
07-05-2024,11:43:00,465,1.9,0.37
07-05-2024,11:49:00,296,0,0
07-05-2024,11:53:00,329,0,0.37
07-05-2024,11:55:00,352,0,0.37
07-05-2024,11:57:00,354,2,0.38
07-05-2024,12:00:00,331,2,
07-05-2024,12:04:00,307,0,
07-05-2024,12:06:00,290,0,0.34
07-05-2024,12:10:00,246,2,0.34
07-05-2024,12:12:00,228,2.1,0.34
07-05-2024,12:15:00,216.5,2.1,0
07-05-2024,12:16:00,205,2.1,0.4
07-05-2024,12:18:00,201,2.1,0.4
07-05-2024,12:20:00,208,0,
07-05-2024,12:22:00,219,0,
07-05-2024,12:25:00,212,2.1,0.4
07-05-2024,12:28:00,195,2.1,0.4
07-05-2024,12:31:00,130,0,
07-05-2024,12:34:00,224,2.1,0.4
07-05-2024,12:37:00,244,2.1,0.4
07-05-2024,12:39:00,269,2.1,0.4
07-05-2024,12:41:00,278,0,
07-05-2024,12:43:00,283,0,
07-05-2024,12:46:00,305,0,
07-05-2024,12:48:00,341,2.2,0.4
07-05-2024,12:53:00,380,2.2,0.43
07-05-2024,12:58:00,391,0,
07-05-2024,13:04:00,415,0,
07-05-2024,13:08:00,453,2.3,0.43
07-05-2024,13:13:00,488,2.3,0.45
07-05-2024,13:19:00,543,2.4,0.45
07-05-2024,13:25:00,432,0,
07-05-2024,13:30:00,413,2.4,0.45
07-05-2024,13:36:00,406,2.5,0.43
07-05-2024,13:40:00,405,2.5,0.68
07-05-2024,13:46:00,408,0,
07-05-2024,13:50:00,715,2.6,0.38
07-05-2024,13:51:00,792,2.6,0.67
07-05-2024,13:55:00,906,2.6,0.39
07-05-2024,13:56:00,941,2.6,0.41
07-05-2024,14:00:00,950,2.7,0.35
07-05-2024,14:06:00,933,2.8,0.36
07-05-2024,14:11:00,1023,2.9,0.38
07-05-2024,14:16:00,820,2.9,0.35
07-05-2024,14:22:00,928,3,0.37
07-05-2024,14:27:00,919,3.1,0.39
07-05-2024,14:33:00,621,3.2,0.35
07-05-2024,14:38:00,772,3.2,0.34
07-05-2024,14:41:00,750,3.2,0.33
07-05-2024,14:43:00,699,3.3,0.35
07-05-2024,14:48:00,436,3.3,0.37
07-05-2024,14:53:00,413,3.3,0.35
07-05-2024,14:58:00,369,3.4,0.29
07-05-2024,15:04:00,311,3.4,0.35
07-05-2024,15:07:00,173,3.4,0.33
07-05-2024,15:10:00,159,3.4,
07-05-2024,15:12:00,145,3.4,0.33
07-05-2024,15:14:00,123,3.4,0.34
07-05-2024,15:17:00,325,3.4,0.33
07-05-2024,15:20:00,366,3.4,0.32
07-05-2024,15:23:00,255,3.4,
07-05-2024,15:27:00,163,0,
07-05-2024,15:28:00,213,3.5,0.37
07-05-2024,15:31:00,254,3.5,0.37
07-05-2024,15:33:00,271,0,
07-05-2024,15:36:00,280,0,
07-05-2024,15:40:00,280,0,
07-05-2024,15:42:00,251,0,0.43
07-05-2024,15:45:00,242,0,
07-05-2024,15:47:00,225,3.5,0.42
07-05-2024,15:48:00,210,3.5,0.42
07-05-2024,15:50:00,200,3.5,0.42
07-05-2024,15:53:00,207,3.6,0.41
07-05-2024,15:54:00,214,3.6,0.4
07-05-2024,15:57:00,218,3.6,0.4
07-05-2024,16:00:00,222,3.6,
07-05-2024,16:03:00,226,3.6,0.4
07-05-2024,16:05:00,228,0,
07-05-2024,16:07:00,223,0,
07-05-2024,16:09:00,218,3.6,0.4
07-05-2024,16:12:00,193,3.6,0.48
07-05-2024,16:13:00,193,3.6,0.36
07-05-2024,16:13:00,186,3.6,0.38
07-05-2024,16:16:00,182,3.6,0.4
07-05-2024,16:20:00,128,3.6,0.65
07-05-2024,16:21:00,158,3.6,0.66
07-05-2024,16:22:00,187,3.6,0.46
07-05-2024,16:23:00,122,3.6,0.46
07-05-2024,16:24:00,163,3.6,0.72
07-05-2024,16:27:00,124,3.6,0.44
07-05-2024,16:28:00,178,3.6,0.4
07-05-2024,16:28:00,209,3.6,0.44
07-05-2024,16:30:00,124,3.6,0.44
07-05-2024,16:31:00,163,3.6,0.44
07-05-2024,16:34:00,125,3.7,0.44
07-05-2024,16:34:00,156,3.7,0.38
07-05-2024,16:35:00,185,3.7,0.36
07-05-2024,16:37:00,123,3.7,0.39
07-05-2024,16:38:00,159,3.7,0.38
07-05-2024,16:40:00,122,3.7,0.38
07-05-2024,16:41:00,160,3.7,0.38
07-05-2024,16:42:00,213,3.7,0.34
07-05-2024,16:43:00,122,3.7,0.38
07-05-2024,16:44:00,186,3.7,0.38
07-05-2024,16:47:00,231,3.7,0.38
07-05-2024,16:50:00,123,3.7,0.38
07-05-2024,16:51:00,181,3.7,0.38
07-05-2024,16:52:00,229,3.7,0.38
07-05-2024,16:53:00,121,3.7,0.38
07-05-2024,16:54:00,210,3.7,0.38
07-05-2024,16:57:00,119,3.7,0.37
07-05-2024,16:57:00,226,3.7,0.37
07-05-2024,16:58:00,242,3.7,0.37
07-05-2024,17:00:00,120,3.7,0.39
07-05-2024,17:03:00,264,3.7,0.39
07-05-2024,17:05:00,211,3.7,0.38
07-05-2024,17:07:00,120,3.8,0.38
07-05-2024,17:10:00,120,3.8,
07-05-2024,17:12:00,268,3.8,0.38
07-05-2024,17:13:00,269,3.8,0.37
07-05-2024,17:15:00,269,3.8,0.37
07-05-2024,17:16:00,267,3.8,0.38
07-05-2024,17:17:00,116,3.8,0
07-05-2024,17:20:00,255,0,
07-05-2024,17:22:00,233,0,
07-05-2024,17:24:00,236,0,
07-05-2024,17:26:00,211,3.8,0.37
07-05-2024,17:27:00,202,3.8,0.36
07-05-2024,17:32:00,202,3.8,0.36
07-05-2024,17:37:00,119,3.8,0.37
07-05-2024,17:40:00,214,3.8,0.37
07-05-2024,17:43:00,215,3.8,0.37
07-05-2024,17:47:00,200,3.8,0.37
07-05-2024,17:48:00,200,3.8,0.36
07-05-2024,17:53:00,200,3.8,0.32
07-05-2024,17:58:00,200,3.8,0.35
07-05-2024,17:58:00,163,3.8,0.34
07-05-2024,17:59:00,162,3.8,0.35
07-05-2024,18:01:00,162,3.8,0.33
07-05-2024,18:02:00,162,3.8,0.34
07-05-2024,18:05:00,162,3.8,0.35
07-05-2024,18:09:00,128,3.8,0.38
07-05-2024,18:10:00,155,3.8,0.4
07-05-2024,18:11:00,152,3.9,0.38
07-05-2024,18:12:00,134,3.9,0.38
07-05-2024,18:15:00,147,3.9,0.38
07-05-2024,18:21:00,147,3.9,0.37
07-05-2024,18:27:00,147,3.9,0.37
07-05-2024,18:30:00,147,3.9,0.37
07-05-2024,18:31:00,147,3.9,0.38
07-05-2024,18:33:00,147,3.9,0.42
07-05-2024,18:38:00,147,3.9,0.43
07-05-2024,18:43:00,147,3.9,0.44
07-05-2024,18:48:00,147,3.9,0.39
07-05-2024,18:54:00,147,3.9,0.4
07-05-2024,18:59:00,147,3.9,0.41
07-05-2024,19:04:00,147,3.9,0.41
07-05-2024,19:09:00,147,3.9,0.34
07-05-2024,19:15:00,147,3.9,0.39
07-05-2024,19:19:00,147,3.9,0.37
07-05-2024,19:26:00,147,3.9,0.38
07-05-2024,19:31:00,147,3.9,0.39
07-05-2024,19:37:00,147,3.9,0.56
07-05-2024,19:42:00,147,3.9,0.36
07-05-2024,19:47:00,147,3.9,0.35
07-05-2024,19:52:00,147,3.9,0.35
07-05-2024,19:58:00,147,3.9,0.35
07-05-2024,20:03:00,147,3.9,0.34
07-05-2024,20:08:00,147,3.9,0.35
07-05-2024,20:13:00,147,3.9,0.34
07-05-2024,20:18:00,147,3.9,0.34
07-05-2024,20:25:00,147,3.9,0.37
07-05-2024,20:30:00,147,3.9,0.38
07-05-2024,20:35:00,147,3.9,0.37
07-05-2024,20:40:00,147,3.9,0.36
07-05-2024,20:46:00,147,3.9,0.33
07-05-2024,20:51:00,147,3.9,0.33
07-05-2024,20:56:00,147,3.9,0.33
07-05-2024,21:01:00,147,3.9,0.31
07-05-2024,21:06:00,147,3.9,0.33
07-05-2024,21:11:00,147,3.9,0.36
07-05-2024,21:18:00,147,0,0.32
07-05-2024,21:23:00,147,0,0.31
07-05-2024,21:28:00,147,0,0.3
07-05-2024,21:34:00,147,0,0.53
07-05-2024,21:39:00,147,0,0.28
07-05-2024,21:44:00,147,0,0.28
07-05-2024,21:49:00,147,0,0.27
07-05-2024,21:55:00,147,0,0.27
07-05-2024,22:00:00,147,0,0.26
07-05-2024,22:05:00,147,0,0.22
07-05-2024,22:10:00,147,0,0.21
07-05-2024,22:15:00,147,0,0.21
07-05-2024,22:20:00,147,0,0.21
07-05-2024,22:26:00,147,0,0.24
07-05-2024,22:32:00,147,0,0.24
07-05-2024,22:37:00,147,0,0.23
07-05-2024,22:42:00,147,0,0.23
07-05-2024,22:47:00,147,0,0.23
07-05-2024,22:53:00,147,0,0.24
07-05-2024,22:58:00,147,0,0.24
07-05-2024,23:03:00,147,0,0.23
07-05-2024,23:09:00,147,0,0.23
07-05-2024,23:14:00,147,0,0.24
07-05-2024,23:19:00,147,0,0.21
07-05-2024,23:25:00,147,0,0.21
07-05-2024,23:30:00,147,0,0.21
07-05-2024,23:36:00,147,0,0.21
07-05-2024,23:41:00,147,0,0.22
07-05-2024,23:46:00,147,0,0.21
07-05-2024,23:51:00,147,0,0.21
07-05-2024,23:56:00,147,0,0.21
07-06-2024,00:02:00,147,0,0.21
07-06-2024,00:07:00,147,0,0.17
07-06-2024,00:12:00,147,0,0.2
07-06-2024,00:18:00,147,0,0.21
07-06-2024,00:23:00,147,0,0.21
07-06-2024,00:29:00,147,0,0.2
07-06-2024,00:34:00,147,0,0.2
07-06-2024,00:39:00,147,0,0.21
07-06-2024,00:44:00,147,0,0.2
07-06-2024,00:50:00,147,0,0.19
07-06-2024,00:55:00,147,0,0.2
07-06-2024,01:00:00,147,0,0.21
07-06-2024,01:05:00,147,0,0.2
07-06-2024,01:11:00,147,0,0.21
07-06-2024,01:16:00,147,0,0.2
07-06-2024,01:22:00,147,0,0.2
07-06-2024,01:28:00,147,0,0.23
07-06-2024,01:33:00,147,0,0.24
07-06-2024,01:38:00,147,0,0.23
07-06-2024,01:43:00,147,0,0.23
07-06-2024,01:48:00,147,0,0.23
07-06-2024,01:54:00,147,0,0.23
07-06-2024,01:59:00,147,0,0.23
07-06-2024,02:04:00,147,0,0.24
07-06-2024,02:09:00,147,0,0.23
07-06-2024,02:14:00,147,0,0.23
07-06-2024,02:21:00,147,0,0.23
07-06-2024,02:26:00,147,0,0.23
07-06-2024,02:31:00,147,0,0.23
07-06-2024,02:36:00,147,0,0.23
07-06-2024,02:42:00,147,0,0.23
07-06-2024,02:47:00,147,0,0.23
07-06-2024,02:52:00,147,0,0.23
07-06-2024,02:57:00,147,0,0.23
07-06-2024,03:02:00,147,0,0.2
07-06-2024,03:08:00,147,0,0.21
07-06-2024,03:13:00,147,0,0.2
07-06-2024,03:18:00,147,0,0.21
07-06-2024,03:24:00,147,0,0.21
07-06-2024,03:30:00,147,0,0.21
07-06-2024,03:35:00,147,0,0.21
07-06-2024,03:40:00,147,0,0.2
07-06-2024,03:45:00,147,0,0.2
07-06-2024,03:50:00,147,0,0.2
07-06-2024,03:56:00,147,0,0.2
07-06-2024,04:01:00,147,0,0.23
07-06-2024,04:06:00,147,0,0.2
07-06-2024,04:11:00,147,0,0.21
07-06-2024,04:16:00,147,0,0.2
07-06-2024,04:22:00,147,0,0.21
07-06-2024,04:28:00,147,0,0.2
07-06-2024,04:33:00,147,0,0.21
07-06-2024,04:38:00,147,0,0.2
07-06-2024,04:43:00,147,0,0.21
07-06-2024,04:48:00,147,0,0.21
07-06-2024,04:54:00,147,0,0.2
07-06-2024,04:59:00,147,0,0.21
07-06-2024,05:04:00,147,0,0.23
07-06-2024,05:09:00,147,0,0.23
07-06-2024,05:14:00,147,0,0.22
07-06-2024,05:21:00,147,0,0.23
07-06-2024,05:26:00,147,0,0.23
07-06-2024,05:31:00,147,0,0.23
07-06-2024,05:36:00,147,0,0.23
07-06-2024,05:41:00,147,0,0.22
07-06-2024,05:47:00,147,0,0.22
07-06-2024,05:52:00,147,0,0.22
07-06-2024,05:57:00,147,0,0.22
07-06-2024,06:02:00,147,0,0.23
07-06-2024,06:08:00,147,0,0.23
07-06-2024,06:13:00,147,0,0.22
07-06-2024,06:18:00,147,0,0.22
07-06-2024,06:24:00,147,0,0.23
07-06-2024,06:29:00,147,0,0.23
07-06-2024,06:35:00,147,0,0.24
07-06-2024,06:40:00,147,0,0.22
07-06-2024,06:45:00,147,0,0.21
07-06-2024,06:51:00,147,0,0.22
07-06-2024,06:56:00,147,0,0.2
07-06-2024,07:01:00,147,0,0.22
07-06-2024,07:06:00,147,0,0.22
07-06-2024,07:11:00,147,0,0.22
07-06-2024,07:17:00,147,0,0.21
07-06-2024,07:22:00,147,0,0.2
07-06-2024,07:28:00,147,0,0.21
07-06-2024,07:33:00,147,0,0.23
07-06-2024,07:38:00,147,0,0.22
07-06-2024,07:43:00,147,0,0.22
07-06-2024,07:48:00,147,0,0.22
07-06-2024,07:54:00,147,0,0.22
07-06-2024,07:59:00,147,0,0.26
07-06-2024,08:04:00,147,0,0.24
07-06-2024,08:09:00,147,0,0.27
07-06-2024,08:15:00,147,0,0.29
07-06-2024,08:20:00,147,0,0.29
07-06-2024,08:26:00,147,0,0.29
07-06-2024,08:31:00,147,0,0.27
07-06-2024,08:37:00,147,0,0.28
07-06-2024,08:42:00,147,0,0.27
07-06-2024,08:47:00,147,0,0.27
07-06-2024,08:52:00,147,0,0.27
07-06-2024,08:57:00,147,0,0.27
07-06-2024,09:03:00,147,0,0.28
07-06-2024,09:08:00,147,0,0.29
07-06-2024,09:13:00,147,0,0.3
07-06-2024,09:18:00,147,0,0.29
07-06-2024,09:23:00,147,0,0.48
07-06-2024,09:30:00,147,0,0.59
07-06-2024,09:35:00,147,0,0.33
07-06-2024,09:40:00,147,0,0.33
07-06-2024,09:45:00,147,0,0.54
07-06-2024,09:50:00,147,0,0.37
07-06-2024,09:56:00,147,0,0.35
07-06-2024,10:01:00,147,0,0.42
07-06-2024,10:06:00,147,0,0.35
07-06-2024,10:11:00,147,0,0.35
07-06-2024,10:18:00,147,0,0.37
07-06-2024,10:23:00,147,0,0.49
07-06-2024,10:23:00,147,0,0.52
07-06-2024,10:26:00,147,0,0.43
07-06-2024,10:27:00,147,0,0.44
07-06-2024,10:28:00,147,0,0.44
07-06-2024,10:33:00,147,0,0.46
07-06-2024,10:38:00,147,0,0.42
07-06-2024,10:44:00,147,0,0.37
07-06-2024,10:49:00,147,0,0.37
07-06-2024,10:54:00,147,0,0.36
07-06-2024,10:59:00,147,0,0.39
07-06-2024,11:05:00,147,0,0.41
07-06-2024,11:10:00,147,0,0.41
07-06-2024,11:15:00,147,0,0.41
07-06-2024,11:21:00,147,0,0.42
07-06-2024,11:27:00,147,0,0.42
07-06-2024,11:32:00,147,0,0.45
07-06-2024,11:34:00,147,0,0.47
07-06-2024,11:37:00,147,0,0.48
07-06-2024,11:42:00,147,0,0.46
07-06-2024,11:47:00,147,0,0.46
07-06-2024,11:52:00,147,0,0.44
07-06-2024,11:57:00,147,0,0.44
07-06-2024,12:03:00,147,0,0.44
07-06-2024,12:08:00,147,0,0.35
07-06-2024,12:11:00,147,0,0.32
07-06-2024,12:12:00,147,0,0.37
07-06-2024,12:13:00,147,0,0.37
07-06-2024,12:19:00,147,0,0.38
07-06-2024,12:25:00,147,0,0.39
07-06-2024,12:30:00,147,0,0.4
07-06-2024,12:36:00,147,0,0.41
07-06-2024,12:37:00,147,0,0.42
07-06-2024,12:38:00,147,0,0.42
07-06-2024,12:41:00,147,0,0.42
07-06-2024,12:42:00,147,0,0.38
07-06-2024,12:46:00,147,0,0.41
07-06-2024,12:51:00,147,0,0.42
07-06-2024,12:57:00,147,0,0.4
07-06-2024,13:02:00,147,0,0.41
07-06-2024,13:07:00,147,0,0.42
07-06-2024,13:12:00,147,0,0.42
07-06-2024,13:19:00,147,0,0.43
07-06-2024,13:24:00,147,0,0.43
07-06-2024,13:29:00,147,0,0.42
07-06-2024,13:34:00,147,0,0.42
07-06-2024,13:40:00,147,0,0.67
07-06-2024,13:44:00,147,0,0.4
07-06-2024,13:50:00,147,0,0.4
07-06-2024,13:55:00,147,0,0.4
07-06-2024,14:00:00,147,0,0.42
07-06-2024,14:01:00,147,0,0.4
07-06-2024,14:05:00,147,0,0.39
07-06-2024,14:10:00,147,0,0.62
07-06-2024,14:15:00,147,0,0.42
07-06-2024,14:21:00,147,0,0.46
07-06-2024,14:27:00,147,0,0.42
07-06-2024,14:32:00,147,0,0.46
07-06-2024,14:35:00,147,0,0.42
07-06-2024,14:36:00,147,0,0.41
07-06-2024,14:37:00,147,0,0.4
07-06-2024,14:42:00,147,0,0.38
07-06-2024,14:48:00,147,0,0.4
07-06-2024,14:53:00,147,0,0.39
07-06-2024,14:58:00,147,0,0.39
07-06-2024,15:03:00,147,0,0.39
07-06-2024,15:08:00,147,0,0.39
07-06-2024,15:13:00,147,0,0.39
07-06-2024,15:19:00,147,0,0.38
07-06-2024,15:25:00,147,0,0.37
07-06-2024,15:30:00,147,0,0.37
07-06-2024,15:35:00,147,0,0.37
07-06-2024,15:40:00,147,0,0.38
07-06-2024,15:46:00,147,0,0.43
07-06-2024,15:51:00,147,0,0.42
07-06-2024,15:56:00,147,0,0.43
07-06-2024,16:02:00,147,0,0.42
07-06-2024,16:07:00,147,0,0.4
07-06-2024,16:12:00,147,0,0.41
07-06-2024,16:18:00,147,0,0.43
07-06-2024,16:23:00,147,0,0.46
07-06-2024,16:28:00,147,0,0.46
07-06-2024,16:34:00,147,0,0.46
07-06-2024,16:39:00,147,0,0.46
07-06-2024,16:44:00,147,0,0.4
07-06-2024,16:49:00,147,0,0.43
07-06-2024,16:54:00,147,0,0.43
07-06-2024,17:00:00,147,0,0.6
07-06-2024,17:05:00,147,0,0.4
07-06-2024,17:06:00,147,0,0.42
07-06-2024,17:09:00,147,0,0.42
07-06-2024,17:15:00,147,0,0.44
07-06-2024,17:20:00,147,0,0.44
07-06-2024,17:26:00,147,0,0.44
07-06-2024,17:31:00,147,0,0.44
07-06-2024,17:37:00,147,0,0.46
07-06-2024,17:41:00,147,0,0.51
07-06-2024,17:42:00,147,0,0.51
07-06-2024,17:47:00,147,0,0.49
07-06-2024,17:52:00,147,0,0.46
07-06-2024,17:57:00,147,0,0.44
07-06-2024,17:58:00,147,0,0.41
07-06-2024,18:02:00,147,0,0.41
07-06-2024,18:08:00,147,0,0.41
07-06-2024,18:13:00,147,0,0.45
07-06-2024,18:18:00,147,0,0.44
07-06-2024,18:23:00,147,0,0.45
07-06-2024,18:30:00,147,0,0.43
07-06-2024,18:35:00,147,0,0.44
07-06-2024,18:40:00,147,0,0.45
07-06-2024,18:45:00,147,0,0.5
07-06-2024,18:51:00,147,0,0.5
07-06-2024,18:56:00,147,0,0.5
07-06-2024,19:01:00,147,0,0.49
07-06-2024,19:06:00,147,0,0.49
07-06-2024,19:12:00,147,0,0.45
07-06-2024,19:16:00,147,0,0.45
07-06-2024,19:23:00,147,0,0.34
07-06-2024,19:28:00,147,0,0.34
07-06-2024,19:34:00,147,0,0.28
07-06-2024,19:39:00,147,0,0.32
07-06-2024,19:44:00,147,0,0.33
07-06-2024,19:49:00,147,0,0.32
07-06-2024,19:55:00,147,0,0.35
07-06-2024,20:00:00,147,0,0.35
07-06-2024,20:05:00,147,0,0.33
07-06-2024,20:10:00,147,0,0.34
07-06-2024,20:15:00,147,0,0.33
07-06-2024,20:22:00,147,0,0.33
07-06-2024,20:27:00,147,0,0.57
07-06-2024,20:32:00,147,0,0.33
07-06-2024,20:37:00,147,0,0.33
07-06-2024,20:43:00,147,0,0.57
07-06-2024,20:48:00,147,0,0.32
07-06-2024,20:53:00,147,0,0.32
07-06-2024,20:58:00,147,0,0.31
07-06-2024,21:04:00,147,0,0.31
07-06-2024,21:09:00,147,0,0.28
07-06-2024,21:14:00,147,0,0.29
07-06-2024,21:19:00,147,0,0.31
07-06-2024,21:25:00,147,0,0.33
07-06-2024,21:31:00,147,0,0.32
07-06-2024,21:36:00,147,0,0.3
07-06-2024,21:41:00,147,0,0.25
07-06-2024,21:46:00,147,0,0.29
07-06-2024,21:51:00,147,0,0.28
07-06-2024,21:56:00,147,0,0.27
07-06-2024,22:02:00,147,0,0.25
07-06-2024,22:07:00,147,0,0.24
07-06-2024,22:12:00,147,0,0.28
07-06-2024,22:17:00,147,0,0.28
07-06-2024,22:22:00,147,0,0.28
07-06-2024,22:29:00,147,0,0.22
07-06-2024,22:34:00,147,0,0.22
07-06-2024,22:39:00,147,0,0.25
07-06-2024,22:44:00,147,0,0.25
07-06-2024,22:49:00,147,0,0.24
07-06-2024,22:55:00,147,0,0.24
07-06-2024,23:00:00,147,0,0.24
07-06-2024,23:05:00,147,0,0.26
07-06-2024,23:10:00,147,0,0.26
07-06-2024,23:15:00,147,0,0.25
07-06-2024,23:22:00,147,0,0.25
07-06-2024,23:27:00,147,0,0.26
07-06-2024,23:32:00,147,0,0.26
07-06-2024,23:38:00,147,0,0.25
07-06-2024,23:43:00,147,0,0.26
07-06-2024,23:48:00,147,0,0.25
07-06-2024,23:53:00,147,0,0.25
07-06-2024,23:59:00,147,0,0.25
07-07-2024,00:04:00,147,0,0.25
07-07-2024,00:09:00,147,0,0.24
07-07-2024,00:14:00,147,0,0.25
07-07-2024,00:19:00,147,0,0.25
07-07-2024,00:25:00,147,0,0.25
07-07-2024,00:31:00,147,0,0.24
07-07-2024,00:36:00,147,0,0.25
07-07-2024,00:41:00,147,0,0.24
07-07-2024,00:46:00,147,0,0.22
07-07-2024,00:52:00,147,0,0.22
07-07-2024,00:57:00,147,0,0.22
07-07-2024,01:02:00,147,0,0.22
07-07-2024,01:07:00,147,0,0.22
07-07-2024,01:13:00,147,0,0.22
07-07-2024,01:19:00,147,0,0.22
07-07-2024,01:24:00,147,0,0.23
07-07-2024,01:29:00,147,0,0.21
07-07-2024,01:35:00,147,0,0.21
07-07-2024,01:40:00,147,0,0.22
07-07-2024,01:45:00,147,0,0.22
07-07-2024,01:50:00,147,0,0.23
07-07-2024,01:56:00,147,0,0.22
07-07-2024,02:01:00,147,0,0.23
07-07-2024,02:06:00,147,0,0.25
07-07-2024,02:11:00,147,0,0.25
07-07-2024,02:16:00,147,0,0.25
07-07-2024,02:22:00,147,0,0.23
07-07-2024,02:28:00,147,0,0.26
07-07-2024,02:33:00,147,0,0.24
07-07-2024,02:38:00,147,0,0.24
07-07-2024,02:44:00,147,0,0.2
